time,value
757.100000,3.059375
757.200000,3.057812
757.300000,3.056250
757.400000,3.054687
757.500000,3.053125
757.600000,3.051562
757.700000,3.050000
757.800000,3.048437
757.900000,3.046875
758.000000,3.045312
758.100000,3.043750
758.200000,3.042187
758.300000,3.040625
758.400000,3.039062
758.500000,3.037500
758.600000,3.035937
758.700000,3.034375
758.800000,3.032812
758.900000,3.031250
759.000000,3.029687
759.100000,3.028125
759.200000,3.026562
759.300000,3.025000
759.400000,3.023437
759.500000,3.021875
759.600000,3.020312
759.700000,3.018750
759.800000,3.017187
759.900000,3.015625
760.000000,3.014062
760.100000,3.012500
760.200000,3.010937
760.300000,3.009375
760.400000,3.007812
760.500000,3.006250
760.600000,3.004687
760.700000,3.003125
760.800000,3.001562
760.900000,3.000000
761.000000,2.998437
761.100000,2.996875
761.200000,2.995312
761.300000,2.993750
761.400000,2.992187
761.500000,2.990625
761.600000,2.989062
761.700000,2.987500
761.800000,2.985937
761.900000,2.984375
762.000000,2.982812
762.100000,2.981250
762.200000,2.979687
762.300000,2.978125
762.400000,2.976562
762.500000,2.975000
762.600000,2.973437
762.700000,2.971875
762.800000,2.970312
762.900000,2.968750
763.000000,2.967187
763.100000,2.965625
763.200000,2.964062
763.300000,2.962500
763.400000,2.960937
763.500000,2.959375
763.600000,2.957812
763.700000,2.956250
763.800000,2.954687
763.900000,2.953125
764.000000,2.951562
764.100000,2.950000
764.200000,2.948437
764.300000,2.946875
764.400000,2.945312
764.500000,2.943750
764.600000,2.942187
764.700000,2.940625
764.800000,2.939062
764.900000,2.937500
765.000000,2.935937
765.100000,2.934375
765.200000,2.932812
765.300000,2.931250
765.400000,2.929687
765.500000,2.928125
765.600000,2.926562
765.700000,2.925000
765.800000,2.923437
765.900000,2.921875
766.000000,2.920312
766.100000,2.918750
766.200000,2.917187
766.300000,2.915625
766.400000,2.914062
766.500000,2.912500
766.600000,2.910937
766.700000,2.909375
766.800000,2.907812
766.900000,2.906250
767.000000,2.904687
767.100000,2.903125
767.200000,2.901562
767.300000,2.900000
767.400000,2.898437
767.500000,2.896875
767.600000,2.895312
767.700000,2.893750
767.800000,2.892187
767.900000,2.890625
768.000000,2.889062
768.100000,2.887500
768.200000,2.885937
768.300000,2.884375
768.400000,2.882812
768.500000,2.881250
768.600000,2.879687
768.700000,2.878125
768.800000,2.876562
768.900000,2.875000
769.000000,2.873437
769.100000,2.871875
769.200000,2.870312
769.300000,2.868750
769.400000,2.867187
769.500000,2.865625
769.600000,2.864062
769.700000,2.862500
769.800000,2.860937
769.900000,2.859375
770.000000,2.857812
770.100000,2.856250
770.200000,2.854687
770.300000,2.853125
770.400000,2.851562
770.500000,2.850000
770.600000,2.848437
770.700000,2.846875
770.800000,2.845312
770.900000,2.843750
771.000000,2.842187
771.100000,2.840625
771.200000,2.839062
771.300000,2.837500
771.400000,2.835937
771.500000,2.834375
771.600000,2.832812
771.700000,2.831250
771.800000,2.829687
771.900000,2.828125
772.000000,2.826562
772.100000,2.825000
772.200000,2.823437
772.300000,2.821875
772.400000,2.820312
772.500000,2.818750
772.600000,2.817187
772.700000,2.815625
772.800000,2.814062
772.900000,2.812500
773.000000,2.810937
773.100000,2.809375
773.200000,2.807812
773.300000,2.806250
773.400000,2.804687
773.500000,2.803125
773.600000,2.801562
773.700000,2.800000
773.800000,2.798437
773.900000,2.796875
774.000000,2.795312
774.100000,2.793750
774.200000,2.792187
774.300000,2.790625
774.400000,2.789062
774.500000,2.787500
774.600000,2.785937
774.700000,2.784375
774.800000,2.782812
774.900000,2.781250
775.000000,2.779687
775.100000,2.778125
775.200000,2.776562
775.300000,2.775000
775.400000,2.773437
775.500000,2.771875
775.600000,2.770312
775.700000,2.768750
775.800000,2.767187
775.900000,2.765625
776.000000,2.764062
776.100000,2.762500
776.200000,2.760937
776.300000,2.759375
776.400000,2.757812
776.500000,2.756250
776.600000,2.754687
776.700000,2.753125
776.800000,2.751562
776.900000,2.750000
777.000000,2.748437
777.100000,2.746875
777.200000,2.745312
777.300000,2.743750
777.400000,2.742187
777.500000,2.740625
777.600000,2.739062
777.700000,2.737500
777.800000,2.735937
777.900000,2.734375
778.000000,2.732812
778.100000,2.731250
778.200000,2.729687
778.300000,2.728125
778.400000,2.726562
778.500000,2.725000
778.600000,2.723437
778.700000,2.721875
778.800000,2.720312
778.900000,2.718750
779.000000,2.717187
779.100000,2.715625
779.200000,2.714062
779.300000,2.712500
779.400000,2.710937
779.500000,2.709375
779.600000,2.707812
779.700000,2.706250
779.800000,2.704687
779.900000,2.703125
780.000000,2.701562
780.100000,2.700000
780.200000,2.698437
780.300000,2.696875
780.400000,2.695312
780.500000,2.693750
780.600000,2.692187
780.700000,2.690625
780.800000,2.689062
780.900000,2.687500
781.000000,2.685937
781.100000,2.684375
781.200000,2.682812
781.300000,2.681250
781.400000,2.679687
781.500000,2.678125
781.600000,2.676562
781.700000,2.675000
781.800000,2.673437
781.900000,2.671875
782.000000,2.670312
782.100000,2.668750
782.200000,2.667187
782.300000,2.665625
782.400000,2.664062
782.500000,2.662500
782.600000,2.660937
782.700000,2.659375
782.800000,2.657812
782.900000,2.656250
783.000000,2.654687
783.100000,2.653125
783.200000,2.651562
783.300000,2.650000
783.400000,2.648437
783.500000,2.646875
783.600000,2.645312
783.700000,2.643750
783.800000,2.642187
783.900000,2.640625
784.000000,2.639062
784.100000,2.637500
784.200000,2.635937
784.300000,2.634375
784.400000,2.632812
784.500000,2.631250
784.600000,2.629687
784.700000,2.628125
784.800000,2.626562
784.900000,2.625000
785.000000,2.623437
785.100000,2.621875
785.200000,2.620312
785.300000,2.618750
785.400000,2.617187
785.500000,2.615625
785.600000,2.614062
785.700000,2.612500
785.800000,2.610937
785.900000,2.609375
786.000000,2.607812
786.100000,2.606250
786.200000,2.604687
786.300000,2.603125
786.400000,2.601562
786.500000,2.600000
786.600000,2.598437
786.700000,2.596875
786.800000,2.595312
786.900000,2.593750
787.000000,2.592187
787.100000,2.590625
787.200000,2.589062
787.300000,2.587500
787.400000,2.585937
787.500000,2.584375
787.600000,2.582812
787.700000,2.581250
787.800000,2.579687
787.900000,2.578125
788.000000,2.576562
788.100000,2.575000
788.200000,2.573437
788.300000,2.571875
788.400000,2.570312
788.500000,2.568750
788.600000,2.567187
788.700000,2.565625
788.800000,2.564062
788.900000,2.562500
789.000000,2.560937
789.100000,2.559375
789.200000,2.557812
789.300000,2.556250
789.400000,2.554687
789.500000,2.553125
789.600000,2.551562
789.700000,2.550000
789.800000,2.548437
789.900000,2.546875
790.000000,2.545312
790.100000,2.543750
790.200000,2.542187
790.300000,2.540625
790.400000,2.539062
790.500000,2.537500
790.600000,2.535937
790.700000,2.534375
790.800000,2.532812
790.900000,2.531250
791.000000,2.529687
791.100000,2.528125
791.200000,2.526562
791.300000,2.525000
791.400000,2.523437
791.500000,2.521875
791.600000,2.520312
791.700000,2.518750
791.800000,2.517187
791.900000,2.515625
792.000000,2.514062
792.100000,2.512500
792.200000,2.510937
792.300000,2.509375
792.400000,2.507812
792.500000,2.506250
792.600000,2.504687
792.700000,2.503125
792.800000,2.501562
792.900000,2.500000
793.000000,2.498437
793.100000,2.496875
793.200000,2.495312
793.300000,2.493750
793.400000,2.492187
793.500000,2.490625
793.600000,2.489062
793.700000,2.487500
793.800000,2.485937
793.900000,2.484375
794.000000,2.482812
794.100000,2.481250
794.200000,2.479687
794.300000,2.478125
794.400000,2.476562
794.500000,2.475000
794.600000,2.473437
794.700000,2.471875
794.800000,2.470312
794.900000,2.468750
795.000000,2.467187
795.100000,2.465625
795.200000,2.464062
795.300000,2.462500
795.400000,2.460937
795.500000,2.459375
795.600000,2.457812
795.700000,2.456250
795.800000,2.454687
795.900000,2.453125
796.000000,2.451562
796.100000,2.450000
796.200000,2.448437
796.300000,2.446875
796.400000,2.445312
796.500000,2.443750
796.600000,2.442187
796.700000,2.440625
796.800000,2.439062
796.900000,2.437500
797.000000,2.435937
797.100000,2.434375
797.200000,2.432812
797.300000,2.431250
797.400000,2.429687
797.500000,2.428125
797.600000,2.426562
797.700000,2.425000
797.800000,2.423437
797.900000,2.421875
798.000000,2.420312
798.100000,2.418750
798.200000,2.417187
798.300000,2.415625
798.400000,2.414062
798.500000,2.412500
798.600000,2.410937
798.700000,2.409375
798.800000,2.407812
798.900000,2.406250
799.000000,2.404687
799.100000,2.403125
799.200000,2.401562
799.300000,2.400000
799.400000,2.398437
799.500000,2.396875
799.600000,2.395312
799.700000,2.393750
799.800000,2.392187
799.900000,2.390625
800.000000,2.389062
800.100000,2.387500
800.200000,2.385937
800.300000,2.384375
800.400000,2.382812
800.500000,2.381250
800.600000,2.379687
800.700000,2.378125
800.800000,2.376562
800.900000,2.375000
801.000000,2.373437
801.100000,2.371875
801.200000,2.370312
801.300000,2.368750
801.400000,2.367187
801.500000,2.365625
801.600000,2.364062
801.700000,2.362500
801.800000,2.360937
801.900000,2.359375
802.000000,2.357812
802.100000,2.356250
802.200000,2.354687
802.300000,2.353125
802.400000,2.351562
802.500000,2.350000
802.600000,2.348437
802.700000,2.346875
802.800000,2.345312
802.900000,2.343750
803.000000,2.342187
803.100000,2.340625
803.200000,2.339062
803.300000,2.337500
803.400000,2.335937
803.500000,2.334375
803.600000,2.332812
803.700000,2.331250
803.800000,2.329687
803.900000,2.328125
804.000000,2.326562
804.100000,2.325000
804.200000,2.323437
804.300000,2.321875
804.400000,2.320312
804.500000,2.318750
804.600000,2.317187
804.700000,2.315625
804.800000,2.314062
804.900000,2.312500
805.000000,2.310937
805.100000,2.309375
805.200000,2.307812
805.300000,2.306250
805.400000,2.304687
805.500000,2.303125
805.600000,2.301562
805.700000,2.300000
805.800000,2.298437
805.900000,2.296875
806.000000,2.295312
806.100000,2.293750
806.200000,2.292187
806.300000,2.290625
806.400000,2.289062
806.500000,2.287500
806.600000,2.285937
806.700000,2.284375
806.800000,2.282812
806.900000,2.281250
807.000000,2.279687
807.100000,2.278125
807.200000,2.276562
807.300000,2.275000
807.400000,2.273437
807.500000,2.271875
807.600000,2.270312
807.700000,2.268750
807.800000,2.267187
807.900000,2.265625
808.000000,2.264062
808.100000,2.262500
808.200000,2.260937
808.300000,2.259375
808.400000,2.257812
808.500000,2.256250
808.600000,2.254687
808.700000,2.253125
808.800000,2.251562
808.900000,2.250000
809.000000,2.248437
809.100000,2.246875
809.200000,2.245312
809.300000,2.243750
809.400000,2.242187
809.500000,2.240625
809.600000,2.239062
809.700000,2.237500
809.800000,2.235937
809.900000,2.234375
810.000000,2.232812
810.100000,2.231250
810.200000,2.229687
810.300000,2.228125
810.400000,2.226562
810.500000,2.225000
810.600000,2.223437
810.700000,2.221875
810.800000,2.220312
810.900000,2.218750
811.000000,2.217187
811.100000,2.215625
811.200000,2.214062
811.300000,2.212500
811.400000,2.210937
811.500000,2.209375
811.600000,2.207812
811.700000,2.206250
811.800000,2.204687
811.900000,2.203125
812.000000,2.201562
812.100000,2.200000
812.200000,2.198437
812.300000,2.196875
812.400000,2.195312
812.500000,2.193750
812.600000,2.192187
812.700000,2.190625
812.800000,2.189062
812.900000,2.187500
813.000000,2.185937
813.100000,2.184375
813.200000,2.182812
813.300000,2.181250
813.400000,2.179687
813.500000,2.178125
813.600000,2.176562
813.700000,2.175000
813.800000,2.173437
813.900000,2.171875
814.000000,2.170312
814.100000,2.168750
814.200000,2.167187
814.300000,2.165625
814.400000,2.164062
814.500000,2.162500
814.600000,2.160937
814.700000,2.159375
814.800000,2.157812
814.900000,2.156250
815.000000,2.154687
815.100000,2.153125
815.200000,2.151562
815.300000,2.150000
815.400000,2.148437
815.500000,2.146875
815.600000,2.145312
815.700000,2.143750
815.800000,2.142187
815.900000,2.140625
816.000000,2.139062
816.100000,2.137500
816.200000,2.135937
816.300000,2.134375
816.400000,2.132812
816.500000,2.131250
816.600000,2.129687
816.700000,2.128125
816.800000,2.126562
816.900000,2.125000
817.000000,2.123437
817.100000,2.121875
817.200000,2.120312
817.300000,2.118750
817.400000,2.117187
817.500000,2.115625
817.600000,2.114062
817.700000,2.112500
817.800000,2.110937
817.900000,2.109375
818.000000,2.107812
818.100000,2.106250
818.200000,2.104687
818.300000,2.103125
818.400000,2.101562
818.500000,2.100000
818.600000,2.098437
818.700000,2.096875
818.800000,2.095312
818.900000,2.093750
819.000000,2.092187
819.100000,2.090625
819.200000,2.089062
819.300000,2.087500
819.400000,2.085937
819.500000,2.084375
819.600000,2.082812
819.700000,2.081250
819.800000,2.079687
819.900000,2.078125
820.000000,2.076562
820.100000,2.075000
820.200000,2.073437
820.300000,2.071875
820.400000,2.070312
820.500000,2.068750
820.600000,2.067187
820.700000,2.065625
820.800000,2.064062
820.900000,2.062500
821.000000,2.060937
821.100000,2.059375
821.200000,2.057812
821.300000,2.056250
821.400000,2.054687
821.500000,2.053125
821.600000,2.051562
821.700000,2.050000
821.800000,2.048437
821.900000,2.046875
822.000000,2.045312
822.100000,2.043750
822.200000,2.042187
822.300000,2.040625
822.400000,2.039062
822.500000,2.037500
822.600000,2.035937
822.700000,2.034375
822.800000,2.032812
822.900000,2.031250
823.000000,2.029687
823.100000,2.028125
823.200000,2.026562
823.300000,2.025000
823.400000,2.023437
823.500000,2.021875
823.600000,2.020312
823.700000,2.018750
823.800000,2.017187
823.900000,2.015625
824.000000,2.014062
824.100000,2.012500
824.200000,2.010937
824.300000,2.009375
824.400000,2.007812
824.500000,2.006250
824.600000,2.004687
824.700000,2.003125
824.800000,2.001562
824.900000,2.000000
825.000000,1.998437
825.100000,1.996875
825.200000,1.995312
825.300000,1.993750
825.400000,1.992187
825.500000,1.990625
825.600000,1.989062
825.700000,1.987500
825.800000,1.985937
825.900000,1.984375
826.000000,1.982812
826.100000,1.981250
826.200000,1.979687
826.300000,1.978125
826.400000,1.976562
826.500000,1.975000
826.600000,1.973437
826.700000,1.971875
826.800000,1.970312
826.900000,1.968750
827.000000,1.967187
827.100000,1.965625
827.200000,1.964062
827.300000,1.962500
827.400000,1.960937
827.500000,1.959375
827.600000,1.957812
827.700000,1.956250
827.800000,1.954687
827.900000,1.953125
828.000000,1.951562
828.100000,1.950000
828.200000,1.948437
828.300000,1.946875
828.400000,1.945312
828.500000,1.943750
828.600000,1.942187
828.700000,1.940625
828.800000,1.939062
828.900000,1.937500
829.000000,1.935937
829.100000,1.934375
829.200000,1.932812
829.300000,1.931250
829.400000,1.929687
829.500000,1.928125
829.600000,1.926562
829.700000,1.925000
829.800000,1.923437
829.900000,1.921875
830.000000,1.920312
830.100000,1.918750
830.200000,1.917187
830.300000,1.915625
830.400000,1.914062
830.500000,1.912500
830.600000,1.910937
830.700000,1.909375
830.800000,1.907812
830.900000,1.906250
831.000000,1.904687
831.100000,1.903125
831.200000,1.901562
831.300000,1.900000
831.400000,1.898437
831.500000,1.896875
831.600000,1.895312
831.700000,1.893750
831.800000,1.892187
831.900000,1.890625
832.000000,1.889062
832.100000,1.887500
832.200000,1.885937
832.300000,1.884375
832.400000,1.882812
832.500000,1.881250
832.600000,1.879687
832.700000,1.878125
832.800000,1.876562
832.900000,1.875000
833.000000,1.873437
833.100000,1.871875
833.200000,1.870312
833.300000,1.868750
833.400000,1.867187
833.500000,1.865625
833.600000,1.864062
833.700000,1.862500
833.800000,1.860937
833.900000,1.859375
834.000000,1.857812
834.100000,1.856250
834.200000,1.854687
834.300000,1.853125
834.400000,1.851562
834.500000,1.850000
834.600000,1.848437
834.700000,1.846875
834.800000,1.845312
834.900000,1.843750
835.000000,1.842187
835.100000,1.840625
835.200000,1.839062
835.300000,1.837500
835.400000,1.835937
835.500000,1.834375
835.600000,1.832812
835.700000,1.831250
835.800000,1.829687
835.900000,1.828125
836.000000,1.826562
836.100000,1.825000
836.200000,1.823437
836.300000,1.821875
836.400000,1.820312
836.500000,1.818750
836.600000,1.817187
836.700000,1.815625
836.800000,1.814062
836.900000,1.812500
837.000000,1.810937
837.100000,1.809375
837.200000,1.807812
837.300000,1.806250
837.400000,1.804687
837.500000,1.803125
837.600000,1.801562
837.700000,1.800000
837.800000,1.798437
837.900000,1.796875
838.000000,1.795312
838.100000,1.793750
838.200000,1.792187
838.300000,1.790625
838.400000,1.789062
838.500000,1.787500
838.600000,1.785937
838.700000,1.784375
838.800000,1.782812
838.900000,1.781250
839.000000,1.779687
839.100000,1.778125
839.200000,1.776562
839.300000,1.775000
839.400000,1.773437
839.500000,1.771875
839.600000,1.770312
839.700000,1.768750
839.800000,1.767187
839.900000,1.765625
840.000000,1.764062
840.100000,1.762500
840.200000,1.760937
840.300000,1.759375
840.400000,1.757812
840.500000,1.756250
840.600000,1.754687
840.700000,1.753125
840.800000,1.751562
840.900000,1.750000
841.000000,1.748437
841.100000,1.746875
841.200000,1.745312
841.300000,1.743750
841.400000,1.742187
841.500000,1.740625
841.600000,1.739062
841.700000,1.737500
841.800000,1.735937
841.900000,1.734375
842.000000,1.732812
842.100000,1.731250
842.200000,1.729687
842.300000,1.728125
842.400000,1.726562
842.500000,1.725000
842.600000,1.723437
842.700000,1.721875
842.800000,1.720312
842.900000,1.718750
843.000000,1.717187
843.100000,1.715625
843.200000,1.714062
843.300000,1.712500
843.400000,1.710937
843.500000,1.709375
843.600000,1.707812
843.700000,1.706250
843.800000,1.704687
843.900000,1.703125
844.000000,1.701562
844.100000,1.700000
844.200000,1.698437
844.300000,1.696875
844.400000,1.695312
844.500000,1.693750
844.600000,1.692187
844.700000,1.690625
844.800000,1.689062
844.900000,1.687500
845.000000,1.685937
845.100000,1.684375
845.200000,1.682812
845.300000,1.681250
845.400000,1.679687
845.500000,1.678125
845.600000,1.676562
845.700000,1.675000
845.800000,1.673437
845.900000,1.671875
846.000000,1.670312
846.100000,1.668750
846.200000,1.667187
846.300000,1.665625
846.400000,1.664062
846.500000,1.662500
846.600000,1.660937
846.700000,1.659375
846.800000,1.657812
846.900000,1.656250
847.000000,1.654687
847.100000,1.653125
847.200000,1.651562
847.300000,1.650000
847.400000,1.648437
847.500000,1.646875
847.600000,1.645312
847.700000,1.643750
847.800000,1.642187
847.900000,1.640625
848.000000,1.639062
848.100000,1.637500
848.200000,1.635937
848.300000,1.634375
848.400000,1.632812
848.500000,1.631250
848.600000,1.629687
848.700000,1.628125
848.800000,1.626562
848.900000,1.625000
849.000000,1.623437
849.100000,1.621875
849.200000,1.620312
849.300000,1.618750
849.400000,1.617187
849.500000,1.615625
849.600000,1.614062
849.700000,1.612500
849.800000,1.610937
849.900000,1.609375
850.000000,1.607812
850.100000,1.606250
850.200000,1.604687
850.300000,1.603125
850.400000,1.601562
850.500000,1.600000
850.600000,1.598437
850.700000,1.596875
850.800000,1.595312
850.900000,1.593750
851.000000,1.592187
851.100000,1.590625
851.200000,1.589062
851.300000,1.587500
851.400000,1.585937
851.500000,1.584375
851.600000,1.582812
851.700000,1.581250
851.800000,1.579687
851.900000,1.578125
852.000000,1.576562
852.100000,1.575000
852.200000,1.573437
852.300000,1.571875
852.400000,1.570312
852.500000,1.568750
852.600000,1.567187
852.700000,1.565625
852.800000,1.564062
852.900000,1.562500
853.000000,1.560937
853.100000,1.559375
853.200000,1.557812
853.300000,1.556250
853.400000,1.554687
853.500000,1.553125
853.600000,1.551562
853.700000,1.550000
853.800000,1.548437
853.900000,1.546875
854.000000,1.545312
854.100000,1.543750
854.200000,1.542187
854.300000,1.540625
854.400000,1.539062
854.500000,1.537500
854.600000,1.535937
854.700000,1.534375
854.800000,1.532812
854.900000,1.531250
855.000000,1.529687
855.100000,1.528125
855.200000,1.526562
855.300000,1.525000
855.400000,1.523437
855.500000,1.521875
855.600000,1.520312
855.700000,1.518750
855.800000,1.517187
855.900000,1.515625
856.000000,1.514062
856.100000,1.512500
856.200000,1.510937
856.300000,1.509375
856.400000,1.507812
856.500000,1.506250
856.600000,1.504687
856.700000,1.503125
856.800000,1.501562
856.900000,1.500000
857.000000,1.498437
857.100000,1.496875
857.200000,1.495312
857.300000,1.493750
857.400000,1.492187
857.500000,1.490625
857.600000,1.489062
857.700000,1.487500
857.800000,1.485937
857.900000,1.484375
858.000000,1.482812
858.100000,1.481250
858.200000,1.479687
858.300000,1.478125
858.400000,1.476562
858.500000,1.475000
858.600000,1.473437
858.700000,1.471875
858.800000,1.470312
858.900000,1.468750
859.000000,1.467187
859.100000,1.465625
859.200000,1.464062
859.300000,1.462500
859.400000,1.460937
859.500000,1.459375
859.600000,1.457812
859.700000,1.456250
859.800000,1.454687
859.900000,1.453125
860.000000,1.451562
860.100000,1.450000
860.200000,1.448437
860.300000,1.446875
860.400000,1.445312
860.500000,1.443750
860.600000,1.442187
860.700000,1.440625
860.800000,1.439062
860.900000,1.437500
861.000000,1.435937
861.100000,1.434375
861.200000,1.432812
861.300000,1.431250
861.400000,1.429687
861.500000,1.428125
861.600000,1.426562
861.700000,1.425000
861.800000,1.423437
861.900000,1.421875
862.000000,1.420312
862.100000,1.418750
862.200000,1.417187
862.300000,1.415625
862.400000,1.414062
862.500000,1.412500
862.600000,1.410937
862.700000,1.409375
862.800000,1.407812
862.900000,1.406250
863.000000,1.404687
863.100000,1.403125
863.200000,1.401562
863.300000,1.400000
863.400000,1.398437
863.500000,1.396875
863.600000,1.395312
863.700000,1.393750
863.800000,1.392187
863.900000,1.390625
864.000000,1.389062
864.100000,1.387500
864.200000,1.385937
864.300000,1.384375
864.400000,1.382812
864.500000,1.381250
864.600000,1.379687
864.700000,1.378125
864.800000,1.376562
864.900000,1.375000
865.000000,1.373437
865.100000,1.371875
865.200000,1.370312
865.300000,1.368750
865.400000,1.367187
865.500000,1.365625
865.600000,1.364062
865.700000,1.362500
865.800000,1.360937
865.900000,1.359375
866.000000,1.357812
866.100000,1.356250
866.200000,1.354687
866.300000,1.353125
866.400000,1.351562
866.500000,1.350000
866.600000,1.348437
866.700000,1.346875
866.800000,1.345312
866.900000,1.343750
867.000000,1.342187
867.100000,1.340625
867.200000,1.339062
867.300000,1.337500
867.400000,1.335937
867.500000,1.334375
867.600000,1.332812
867.700000,1.331250
867.800000,1.329687
867.900000,1.328125
868.000000,1.326562
868.100000,1.325000
868.200000,1.323437
868.300000,1.321875
868.400000,1.320312
868.500000,1.318750
868.600000,1.317187
868.700000,1.315625
868.800000,1.314062
868.900000,1.312500
869.000000,1.310937
869.100000,1.309375
869.200000,1.307812
869.300000,1.306250
869.400000,1.304687
869.500000,1.303125
869.600000,1.301562
869.700000,1.300000
869.800000,1.298437
869.900000,1.296875
870.000000,1.295312
870.100000,1.293750
870.200000,1.292187
870.300000,1.290625
870.400000,1.289062
870.500000,1.287500
870.600000,1.285937
870.700000,1.284375
870.800000,1.282812
870.900000,1.281250
871.000000,1.279687
871.100000,1.278125
871.200000,1.276562
871.300000,1.275000
871.400000,1.273437
871.500000,1.271875
871.600000,1.270312
871.700000,1.268750
871.800000,1.267187
871.900000,1.265625
872.000000,1.264062
872.100000,1.262500
872.200000,1.260937
872.300000,1.259375
872.400000,1.257812
872.500000,1.256250
872.600000,1.254687
872.700000,1.253125
872.800000,1.251562
872.900000,1.250000
873.000000,1.248437
873.100000,1.246875
873.200000,1.245312
873.300000,1.243750
873.400000,1.242187
873.500000,1.240625
873.600000,1.239062
873.700000,1.237500
873.800000,1.235937
873.900000,1.234375
874.000000,1.232812
874.100000,1.231250
874.200000,1.229687
874.300000,1.228125
874.400000,1.226562
874.500000,1.225000
874.600000,1.223437
874.700000,1.221875
874.800000,1.220312
874.900000,1.218750
875.000000,1.217187
875.100000,1.215625
875.200000,1.214062
875.300000,1.212500
875.400000,1.210937
875.500000,1.209375
875.600000,1.207812
875.700000,1.206250
875.800000,1.204687
875.900000,1.203125
876.000000,1.201562
876.100000,1.200000
876.200000,1.198437
876.300000,1.196875
876.400000,1.195312
876.500000,1.193750
876.600000,1.192187
876.700000,1.190625
876.800000,1.189062
876.900000,1.187500
877.000000,1.185937
877.100000,1.184375
877.200000,1.182812
877.300000,1.181250
877.400000,1.179687
877.500000,1.178125
877.600000,1.176562
877.700000,1.175000
877.800000,1.173437
877.900000,1.171875
878.000000,1.170312
878.100000,1.168750
878.200000,1.167187
878.300000,1.165625
878.400000,1.164062
878.500000,1.162500
878.600000,1.160937
878.700000,1.159375
878.800000,1.157812
878.900000,1.156250
879.000000,1.154687
879.100000,1.153125
879.200000,1.151562
879.300000,1.150000
879.400000,1.148437
879.500000,1.146875
879.600000,1.145312
879.700000,1.143750
879.800000,1.142187
879.900000,1.140625
880.000000,1.139062
880.100000,1.137500
880.200000,1.135937
880.300000,1.134375
880.400000,1.132812
880.500000,1.131250
880.600000,1.129687
880.700000,1.128125
880.800000,1.126562
880.900000,1.125000
881.000000,1.123437
881.100000,1.121875
881.200000,1.120312
881.300000,1.118750
881.400000,1.117187
881.500000,1.115625
881.600000,1.114062
881.700000,1.112500
881.800000,1.110937
881.900000,1.109375
882.000000,1.107812
882.100000,1.106250
882.200000,1.104687
882.300000,1.103125
882.400000,1.101562
882.500000,1.100000
882.600000,1.098437
882.700000,1.096875
882.800000,1.095312
882.900000,1.093750
883.000000,1.092187
883.100000,1.090625
883.200000,1.089062
883.300000,1.087500
883.400000,1.085937
883.500000,1.084375
883.600000,1.082812
883.700000,1.081250
883.800000,1.079687
883.900000,1.078125
884.000000,1.076562
884.100000,1.075000
884.200000,1.073437
884.300000,1.071875
884.400000,1.070312
884.500000,1.068750
884.600000,1.067187
884.700000,1.065625
884.800000,1.064062
884.900000,1.062500
885.000000,1.060937
885.100000,1.059375
885.200000,1.057812
885.300000,1.056250
885.400000,1.054687
885.500000,1.053125
885.600000,1.051562
885.700000,1.050000
885.800000,1.048437
885.900000,1.046875
886.000000,1.045312
886.100000,1.043750
886.200000,1.042187
886.300000,1.040625
886.400000,1.039062
886.500000,1.037500
886.600000,1.035937
886.700000,1.034375
886.800000,1.032812
886.900000,1.031250
887.000000,1.029687
887.100000,1.028125
887.200000,1.026562
887.300000,1.025000
887.400000,1.023437
887.500000,1.021875
887.600000,1.020312
887.700000,1.018750
887.800000,1.017187
887.900000,1.015625
888.000000,1.014062
888.100000,1.012500
888.200000,1.010937
888.300000,1.009375
888.400000,1.007812
888.500000,1.006250
888.600000,1.004687
888.700000,1.003125
888.800000,1.001562
888.900000,1.000000
889.000000,0.998437
889.100000,0.996875
889.200000,0.995312
889.300000,0.993750
889.400000,0.992187
889.500000,0.990625
889.600000,0.989062
889.700000,0.987500
889.800000,0.985937
889.900000,0.984375
890.000000,0.982812
890.100000,0.981250
890.200000,0.979687
890.300000,0.978125
890.400000,0.976562
890.500000,0.975000
890.600000,0.973437
890.700000,0.971875
890.800000,0.970312
890.900000,0.968750
891.000000,0.967187
891.100000,0.965625
891.200000,0.964062
891.300000,0.962500
891.400000,0.960937
891.500000,0.959375
891.600000,0.957812
891.700000,0.956250
891.800000,0.954687
891.900000,0.953125
892.000000,0.951562
892.100000,0.950000
892.200000,0.948437
892.300000,0.946875
892.400000,0.945312
892.500000,0.943750
892.600000,0.942187
892.700000,0.940625
892.800000,0.939062
892.900000,0.937500
893.000000,0.935937
893.100000,0.934375
893.200000,0.932812
893.300000,0.931250
893.400000,0.929687
893.500000,0.928125
893.600000,0.926562
893.700000,0.925000
893.800000,0.923437
893.900000,0.921875
894.000000,0.920312
894.100000,0.918750
894.200000,0.917187
894.300000,0.915625
894.400000,0.914062
894.500000,0.912500
894.600000,0.910937
894.700000,0.909375
894.800000,0.907812
894.900000,0.906250
895.000000,0.904687
895.100000,0.903125
895.200000,0.901562
895.300000,0.900000
895.400000,0.898437
895.500000,0.896875
895.600000,0.895312
895.700000,0.893750
895.800000,0.892187
895.900000,0.890625
896.000000,0.889062
896.100000,0.887500
896.200000,0.885937
896.300000,0.884375
896.400000,0.882812
896.500000,0.881250
896.600000,0.879687
896.700000,0.878125
896.800000,0.876562
896.900000,0.875000
